-1.706891931629954673e+00
4.983926122749498568e-03
1.045823875036362205e+00
-6.999634508052023085e-02
5.980421207615763679e-01
5.273672571085775695e-01
-8.895381154574018012e-01
-5.491089556153647133e-02
